	Absiella_dolichum	Acetivibrio_ethanolgignens	Agathobaculum_desmolans	Alistipes_finegoldii	Alistipes_inops	Alistipes_obesi	Alistipes_putredinis	Alistipes_senegalensis	Alistipes_shahii	Alistipes_sp_MarseilleP5997	Alistipes_timonensis	Anaerostipes_hadrus	Anaerotignum_lactatifermentans	Anaerotruncus_colihominis	Angelakisella_massiliensis	Bacteroides_barnesiae	Bacteroides_caccae	Bacteroides_caecimuris	Bacteroides_cellulosilyticus	Bacteroides_coprocola	Bacteroides_coprophilus	Bacteroides_dorei	Bacteroides_faecichinchillae	Bacteroides_fluxus	Bacteroides_fragilis	Bacteroides_helcogenes	Bacteroides_heparinolyticus	Bacteroides_nordii	Bacteroides_ovatus	Bacteroides_pectinophilus	Bacteroides_plebeius	Bacteroides_pyogenes	Bacteroides_reticulotermitis	Bacteroides_salanitronis	Bacteroides_salyersiae	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_zoogleoformans	Barnesiella_intestinihominis	Barnesiella_viscericola	Bilophila_wadsworthia	Bittarella_massiliensis	Blautia_hansenii	Blautia_hydrogenotrophica	Blautia_obeum	Blautia_schinkii	Blautia_sp_N6H115	Butyricicoccus_pullicaecorum	Butyricimonas_sp_H184	Butyrivibrio_crossotus	Christensenella_minuta	Clostridiales_bacterium	Clostridium_asparagiforme	Clostridium_bolteae	Clostridium_citroniae	Clostridium_glycyrrhizinilyticum	Clostridium_innocuum	Clostridium_leptum	Clostridium_methylpentosum	Clostridium_phoceensis	Clostridium_scindens	Clostridium_sporogenes	Clostridium_symbiosum	Collinsella_aerofaciens	Coprobacter_fastidiosus	Coprobacter_secundus	Coprococcus_comes	Coprococcus_eutactus	Culturomica_massiliensis	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Emergencia_timonensis	Erysipelotrichaceae_bacterium	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Faecalicatena_contorta	Faecalitalea_cylindroides	Flavonifractor_plautii	Fournierella_massiliensis	Fusicatenibacter_saccharivorans	Gemmiger_formicilis	Gordonibacter_pamelaeae	Holdemania_massiliensis	Hungatella_hathewayi	Intestinibacter_bartlettii	Intestinimonas_butyriciproducens	Lachnoclostridium_phocaeense	Lachnoclostridium_sp_YL32	Lachnospiraceae_bacterium	Lactobacillus_rogosae	Lactonifactor_longoviformis	Marvinbryantia_formatexigens	Massilioclostridium_coli	Mediterranea_massiliensis	Merdibacter_massiliensis	Merdimonas_faecis	Mordavella_sp_MarseilleP3756	Negativibacillus_massiliensis	Neglecta_timonensis	Odoribacter_laneus	Odoribacter_splanchnicus	Oscillibacter_sp_PEA192	Parabacteroides_distasonis	Parabacteroides_goldsteinii	Parabacteroides_johnsonii	Parabacteroides_sp_CT06	Paraprevotella_xylaniphila	Phocea_massiliensis	Prevotella_copri	Prevotella_stercorea	Prevotellamassilia_timonensis	Provencibacterium_massiliense	Pseudoflavonifractor_capillosus	Rikenella_microfusus	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Ruminococcus_bicirculans	Ruminococcus_callidus	Ruminococcus_faecis	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Sellimonas_intestinalis	Subdoligranulum_variabile	Traorella_massiliensis	Tyzzerella_nexilis	bacterium_LF3	ROLE_ID	SubRole	MainRole	Role
TIGR02168	-0.0	-0.14004008669917248	0.6429094699166533	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	2.2402022769111656	-0.5329647622952772	0.8801567504382499	-0.1349399469588377	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.47592419067515956	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-1.8073483217047663	0.43754728238622265	0.7499025246461369	6.513113017933379	-4.1798102129342345	0.23904692044732093	-0.13251522984402297	0.0	-0.2130654450547253	-2.6143869452777695	2.451851252764799	0.20107768692062647	4.19232378053765	0.7291352921336307	-0.07627137921557815	-0.0	0.5073440805519831	-1.7128980550835702	2.089253149911853	-0.9037435961039353	-0.0	1.5347776597970635	-2.4015894173505585	-0.0	-0.0	1.5054996381791663	-0.3765956529121468	-0.0	1.5802309658325397	1.9251886695211105	-9.416290090652915	-2.652120155184266	-0.0	1.8730144946795293	3.8460945315883377	1.065794041560594	3.977861021193555	-3.7012761516250032	0.9807924738099068	5.485715728447127	-1.1568836478712776	-0.0	2.9951949085113108	0.6591860981115167	2.929032305165018	-0.20186204923429207	-0.0	-0.0	0.7423108985839058	-0.17679712077825124	0.936094605008367	-0.5313041635006331	-0.7400496691116245	5.662744614949764	0.5780448590588724	-3.5098682118199056	-2.622525511114456	-1.1341692001589256	0.0	-0.0	-0.1720388361482015	0.41493022092951565	0.9954438325985759	-0.7616078259224933	-0.0	0.0	3.1737428708032414	0.0	-0.0	0.0	0.0	-0.0	-0.4550934376659998	-0.0	-0.0	-0.0	-1.2889298686868005	0.9312128147108868	-0.0	2.834515965702581	1.966945951636336	2.6876599861012553	2.080325729386042	-0.3213690769799475	-0.7951481747143274	1.5300314394933037	1.1636549201840332	1.349389742945768	1.5280396292809455	0.9190487021248408	-2.126814118211929	2.0245105506884364	-0.0	1.1943180983198747	-0.0	93.0	Cell division	Cellular processes	Cellular processes::Cell division
TIGR03975	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	94.0	Toxin production and resistance	Cellular processes	Cellular processes::Toxin production and resistance
TIGR02010	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	76.0	Other	Biosynthesis of cofactors, prosthetic groups, and carriers	Biosynthesis of cofactors, prosthetic groups, and carriers::Other
TIGR04449	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	94.0	Toxin production and resistance	Cellular processes	Cellular processes::Toxin production and resistance
TIGR03821	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	140.0	Protein modification and repair	Protein fate	Protein fate::Protein modification and repair
TIGR04411	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	97.0	Protein and peptide secretion and trafficking	Protein fate	Protein fate::Protein and peptide secretion and trafficking
TIGR01058	-2.2837808022197135	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-1.0452678001206825	0.0	-0.0	0.0	-0.0	-1.0729335427983164	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.31743575464218743	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.6387263270505562	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-2.858862636851228	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-2.75800921680707	0.0	-1.4977765201588402	132.0	DNA replication, recombination, and repair	DNA metabolism	DNA metabolism::DNA replication, recombination, and repair
TIGR01088	-0.0	-0.0	0.6429094699166533	1.1773623036105751	-5.658727203244756	-0.553338201577393	0.0	-1.11043474306909	0.40383306276477265	-2.4554777969655657	-3.401704608323529	0.0	-0.5329647622952772	0.8801567504382499	-0.1349399469588377	-2.7663069518015644	2.7776382801199437	2.9242908638110197	0.4983709666124295	2.547140677828612	1.833159649464711	3.241091924381116	0.8152516348570924	1.7525332136193414	10.432320927912928	-1.4703376216616517	-3.0329499347283195	0.07029325681743817	7.910482429787259	-0.47592419067515956	2.108852887515208	-2.535809401911646	-3.7379795298246803	-2.231754598135733	1.5776714503174487	3.403166780672923	6.3517235778800165	4.462437985425028	10.137837868579227	-3.6794856503863125	-1.212142218827261	-2.4570587451095514	-2.8032001967375493	-1.8073483217047663	0.0	0.0	0.0	-0.0	0.0	-0.13251522984402297	0.6110465979399563	-0.2130654450547253	-2.6143869452777695	2.451851252764799	0.0	0.0	0.0	-0.0	-0.0	0.5073440805519831	-1.7128980550835702	0.0	-0.0	-0.0	0.0	-2.4015894173505585	-3.0390016843108754	-2.561564271686957	0.0	-0.0	-2.6811530468508207	0.0	0.0	-9.416290090652915	-2.652120155184266	-0.0	1.8730144946795293	0.0	0.0	0.0	-3.7012761516250032	0.0	0.0	-0.0	-0.0	2.9951949085113108	0.6591860981115167	0.0	-0.0	-7.738733427409675	-0.6387263270505562	0.7423108985839058	-0.0	0.936094605008367	-0.0	-0.0	2.831372307474882	0.5780448590588724	-0.0	-0.0	-1.1341692001589256	0.9566633502486691	-0.0	-0.0	0.0	0.9954438325985759	-0.0	-3.644836060607705	2.8789519095187526	3.1737428708032414	1.9473583659485407	-1.9831622224342396	2.182181997915264	2.441779731370914	-2.0743433818751758	-0.0	-2.4204210500703724	-2.4343536641211734	-1.431157130146921	-1.2889298686868005	0.9312128147108868	-4.676153355926701	0.0	0.0	0.0	0.0	-0.3213690769799475	-0.7951481747143274	0.0	0.0	0.0	0.0	0.9190487021248408	-0.0	0.0	-2.75800921680707	0.0	-0.0	70.0	Aromatic amino acid family	Amino acid biosynthesis	Amino acid biosynthesis::Aromatic amino acid family
TIGR00825	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	2.2402022769111656	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	3.8460945315883377	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.17679712077825124	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	144.0	Carbohydrates, organic alcohols, and acids	Transport and binding proteins	Transport and binding proteins::Carbohydrates, organic alcohols, and acids
TIGR00380	-0.0	-0.14004008669917248	0.6429094699166533	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.8801567504382499	-0.1349399469588377	-2.7663069518015644	0.0	0.0	0.4983709666124295	0.0	1.833159649464711	3.241091924381116	0.0	1.7525332136193414	10.432320927912928	-1.4703376216616517	-3.0329499347283195	0.0	0.0	-0.47592419067515956	2.108852887515208	-2.535809401911646	-0.0	-0.0	0.0	3.403166780672923	0.0	4.462437985425028	10.137837868579227	-3.6794856503863125	-0.0	-0.0	-2.8032001967375493	-0.0	0.43754728238622265	0.7499025246461369	6.513113017933379	-4.1798102129342345	0.23904692044732093	-0.13251522984402297	0.6110465979399563	-0.0	-0.0	2.451851252764799	0.20107768692062647	4.19232378053765	0.7291352921336307	-0.0	-0.0	0.0	-1.7128980550835702	2.089253149911853	-0.9037435961039353	-0.0	1.5347776597970635	-2.4015894173505585	-0.0	-0.0	1.5054996381791663	-0.0	-2.6811530468508207	1.5802309658325397	1.9251886695211105	-0.0	-2.652120155184266	-0.0	0.0	3.8460945315883377	1.065794041560594	3.977861021193555	-0.0	0.0	5.485715728447127	-1.1568836478712776	-0.0	2.9951949085113108	0.6591860981115167	2.929032305165018	-0.20186204923429207	-7.738733427409675	-0.0	0.7423108985839058	-0.17679712077825124	0.936094605008367	-0.5313041635006331	-0.7400496691116245	5.662744614949764	0.5780448590588724	-3.5098682118199056	-2.622525511114456	-0.0	0.9566633502486691	-0.0	-0.1720388361482015	0.41493022092951565	0.9954438325985759	-0.0	-3.644836060607705	2.8789519095187526	0.0	1.9473583659485407	-1.9831622224342396	2.182181997915264	2.441779731370914	-2.0743433818751758	-0.4550934376659998	-0.0	-0.0	-0.0	-1.2889298686868005	0.9312128147108868	-0.0	2.834515965702581	1.966945951636336	2.6876599861012553	2.080325729386042	-0.3213690769799475	-0.7951481747143274	1.5300314394933037	1.1636549201840332	1.349389742945768	1.5280396292809455	0.9190487021248408	-2.126814118211929	2.0245105506884364	-0.0	0.0	-0.0	79.0	Heme, porphyrin, and cobalamin	Biosynthesis of cofactors, prosthetic groups, and carriers	Biosynthesis of cofactors, prosthetic groups, and carriers::Heme, porphyrin, and cobalamin
TIGR01706	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	108.0	Aerobic	Energy metabolism	Energy metabolism::Aerobic
TIGR01352	-0.0	-0.0	0.0	5.886811518052876	-28.29363601622378	-1.6600146047321789	12.9193922168734	-6.66260845841454	2.422998376588636	-9.821911187862263	-23.811932258264704	0.0	-0.0	0.0	-0.0	-16.597841710809387	19.443467960839605	26.318617774299177	5.482080632736725	12.73570338914306	7.332638597858844	19.446551546286695	7.337264713713831	10.515199281716049	65.2020057994558	-10.292363351631561	-18.197699608369916	0.7029325681743817	87.01530672765985	-0.0	10.544264437576041	-7.607428205734939	-29.903836238597442	-11.158772990678665	12.62137160253959	6.806333561345846	76.2206829345602	40.16194186882525	76.0337840143442	-18.39742825193156	-3.636426656481783	-4.914117490219103	-14.016000983687746	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	5.499419381459607	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-6.078003368621751	-7.684692815060871	0.0	-0.0	-18.768071327955745	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	4.783316751243346	-0.0	-0.0	0.0	0.0	-0.0	-14.57934424243082	14.394759547593763	0.0	9.736791829742703	-23.797946669210873	17.457455983322113	12.20889865685457	-6.223030145625527	-0.0	-7.261263150211118	-4.868707328242347	-4.293471390440763	-0.0	0.0	-18.704613423706803	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	145.0	Cations and iron carrying compounds	Transport and binding proteins	Transport and binding proteins::Cations and iron carrying compounds
TIGR02839	-2.2837808022197135	-0.14004008669917248	0.6429094699166533	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	2.2402022769111656	-0.5329647622952772	0.8801567504382499	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-1.8073483217047663	0.43754728238622265	0.0	0.0	-4.1798102129342345	0.23904692044732093	-0.13251522984402297	0.0	-0.2130654450547253	-0.0	2.451851252764799	0.20107768692062647	4.19232378053765	0.0	-0.0	-1.0452678001206825	0.5073440805519831	-1.7128980550835702	2.089253149911853	-0.9037435961039353	-1.0729335427983164	1.5347776597970635	-0.0	-0.0	-0.0	0.0	-0.3765956529121468	-0.0	1.5802309658325397	1.9251886695211105	-0.0	-2.652120155184266	-0.31743575464218743	1.8730144946795293	3.8460945315883377	1.065794041560594	0.0	-3.7012761516250032	0.9807924738099068	0.0	-1.1568836478712776	-0.0	2.9951949085113108	0.6591860981115167	0.0	-0.20186204923429207	-0.0	-0.6387263270505562	0.7423108985839058	-0.17679712077825124	0.936094605008367	-0.5313041635006331	-0.7400496691116245	2.831372307474882	0.5780448590588724	-3.5098682118199056	-0.0	-1.1341692001589256	0.0	-2.858862636851228	-0.0	0.41493022092951565	0.9954438325985759	-0.7616078259224933	-0.0	0.0	3.1737428708032414	0.0	-0.0	0.0	0.0	-0.0	-0.4550934376659998	-0.0	-0.0	-0.0	-1.2889298686868005	0.9312128147108868	-0.0	0.0	1.966945951636336	2.6876599861012553	2.080325729386042	-0.3213690769799475	-0.7951481747143274	0.0	0.0	0.0	0.0	0.9190487021248408	-0.0	0.0	-0.0	0.0	-1.4977765201588402	705.0	Sporulation and germination	Cellular processes	Cellular processes::Sporulation and germination
TIGR01284	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	179.0	Nitrogen fixation	Central intermediary metabolism	Central intermediary metabolism::Nitrogen fixation
TIGR00160	-0.0	-0.14004008669917248	0.0	0.0	-5.658727203244756	-0.553338201577393	2.58387844337468	-1.11043474306909	0.0	-2.4554777969655657	-3.401704608323529	0.0	-0.0	0.8801567504382499	-0.1349399469588377	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.47592419067515956	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-2.8032001967375493	-0.0	0.43754728238622265	0.7499025246461369	0.0	-4.1798102129342345	0.23904692044732093	-0.13251522984402297	0.6110465979399563	-0.4261308901094506	-0.0	0.0	0.20107768692062647	8.3846475610753	1.4582705842672614	-0.07627137921557815	-0.0	0.5073440805519831	-0.0	0.0	-1.8074871922078706	-0.0	3.069555319594127	-0.0	-0.0	-0.0	1.5054996381791663	-0.7531913058242936	-2.6811530468508207	1.5802309658325397	3.850377339042221	-0.0	-0.0	-0.0	0.0	3.8460945315883377	1.065794041560594	3.977861021193555	-3.7012761516250032	0.9807924738099068	5.485715728447127	-2.3137672957425552	-0.0	0.0	0.6591860981115167	2.929032305165018	-0.20186204923429207	-0.0	-0.0	1.4846217971678115	-0.17679712077825124	0.0	-1.0626083270012663	-1.480099338223249	5.662744614949764	0.0	-7.019736423639811	-5.245051022228912	-0.0	0.0	-0.0	-0.344077672296403	0.8298604418590313	0.0	-0.7616078259224933	-3.644836060607705	2.8789519095187526	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-2.577859737373601	0.9312128147108868	-0.0	2.834515965702581	3.933891903272672	8.062979958303766	2.080325729386042	-0.3213690769799475	-0.7951481747143274	3.0600628789866073	1.1636549201840332	1.349389742945768	1.5280396292809455	0.9190487021248408	-2.126814118211929	2.0245105506884364	-0.0	2.3886361966397494	-0.0	184.0	Other	Energy metabolism	Energy metabolism::Other
